"","screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type","stripped_text"
"1112","Heidilynn1027","623376522",2017-10-22 19:15:48,"922179701153689602","@crosbykicks2 John Deere. As a plus it’s Packer colors.",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 John Deere. As a plus it’s Packer colors."
"1113","mikepearson89","2379085994",2017-10-22 19:13:57,"922179233987821569","@MdMcLean1  always need to drink more no good ideas come out of drinking less. Deere sf1 has gotten brutal",0,1,FALSE,NA,FALSE,NA,"922093033042206720","1066966022","MdMcLean1","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"MdMcLean1","1066966022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@MdMcLean1  always need to drink more no good ideas come out of drinking less. Deere sf1 has gotten brutal"
"1114","AgriculturalVid","253745703",2017-10-22 19:12:19,"922178822400823296","John deere 670i - Jd 620R -  anfibios tidue - Harvest Rice https://t.co/JNMxC4jNJE via @YouTube",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"youtu.be/o6c4B8F2ZDU","https://youtu.be/o6c4B8F2ZDU","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John deere 670i - Jd 620R -  anfibios tidue - Harvest Rice "
"1115","biggusbennus75","325561226",2017-10-22 19:08:20,"922177823405760518","""He's Dan Deere on the brakes!"" @MBrundleF1 Did he fight the Mykon on a tractor? #EagleComic #f1sky",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"MBrundleF1","239172505",NA,"EagleComic f1sky",NA,NA,NA,NA,NA,NA,NA,NA,NA,"""He's Dan Deere on the brakes!"" @MBrundleF1 Did he fight the Mykon on a tractor? #EagleComic #f1sky"
"1116","CarPartMart","890208374553546752",2017-10-22 19:06:57,"922177473168662529","Traditional Gator™ Utility Vehicles | HPX 4x4 Gas Utility Vehicle | John Deere US https://t.co/zft7HlfiJA",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Mobile Web (M2)",NA,NA,NA,NA,"ref.gl/LcNG8wRz","http://ref.gl/LcNG8wRz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traditional Gator™ Utility Vehicles | HPX 4x4 Gas Utility Vehicle | John Deere US "
"1117","Deere_DM","2964894794",2017-10-22 19:06:54,"922177461357547521","@realDonaldTrump #moroninchief A good time to remember the fallen:
Sgt. La David T. Johnson
SSgt. Bryan Black
SSgt.… https://t.co/O84m9gllBd",0,1,FALSE,NA,FALSE,NA,"922070659093671936","25073877","realDonaldTrump","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922177461357547521","realDonaldTrump","25073877",NA,"moroninchief",NA,NA,NA,NA,NA,NA,NA,NA,NA,"@realDonaldTrump #moroninchief A good time to remember the fallen:
Sgt. La David T. Johnson
SSgt. Bryan Black
SSgt.… "
"1118","BobbyMcIntyre2","429518085",2017-10-22 19:02:58,"922176469186633728","Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… https://t.co/bgMnnmrgD5 https://t.co/q8BPxeyHPs",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","922176466728624128","http://pbs.twimg.com/media/DMw6nE-VoAAqw5l.jpg","https://twitter.com/BobbyMcIntyre2/status/922176469186633728/photo/1",NA,"copenhaverconstructioninc.com/2017/10/22/str…","http://copenhaverconstructioninc.com/2017/10/22/streamsong-golf-resort-and-john-deere-golf-featuring-the-8900a-sharing-johndeere-videos-and-information/",NA,NA,NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… "
"1119","rockstarseopro","795024244606283776",2017-10-22 19:02:55,"922176459682254848","Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… https://t.co/TY4FBclYIu https://t.co/8o3k2I5DUH",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","922176456402247680","http://pbs.twimg.com/media/DMw6megVoAABpMb.jpg","https://twitter.com/rockstarseopro/status/922176459682254848/photo/1",NA,"copenhaverconstructioninc.com/2017/10/22/str…","http://copenhaverconstructioninc.com/2017/10/22/streamsong-golf-resort-and-john-deere-golf-featuring-the-8900a-sharing-johndeere-videos-and-information/",NA,NA,NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… "
"1120","6920steve","831779441038807040",2017-10-22 19:02:53,"922176450068992000","@lisa3001 Your thinking of John Deere <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>x",0,1,FALSE,NA,FALSE,NA,"922175145938219008","56118821","lisa3001","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"lisa3001","56118821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@lisa3001 Your thinking of John Deere <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>x"
"1121","WeeklyNewsToday","863836025738502144",2017-10-22 19:02:53,"922176449800474624","Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… https://t.co/MopJ9TCLUS https://t.co/ZIbHD826mM",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","922176447980044288","http://pbs.twimg.com/media/DMw6l_IVAAAoAkW.jpg","https://twitter.com/WeeklyNewsToday/status/922176449800474624/photo/1",NA,"copenhaverconstructioninc.com/2017/10/22/str…","http://copenhaverconstructioninc.com/2017/10/22/streamsong-golf-resort-and-john-deere-golf-featuring-the-8900a-sharing-johndeere-videos-and-information/",NA,NA,NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… "
"1122","ConstructionWa_","2975158534",2017-10-22 19:02:51,"922176440245932032","Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… https://t.co/hXpWeEW2Z1 https://t.co/AxB7p7pdxZ",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","922176437607579648","http://pbs.twimg.com/media/DMw6lYfVwAAEpWb.jpg","https://twitter.com/ConstructionWa_/status/922176440245932032/photo/1",NA,"copenhaverconstructioninc.com/2017/10/22/str…","http://copenhaverconstructioninc.com/2017/10/22/streamsong-golf-resort-and-john-deere-golf-featuring-the-8900a-sharing-johndeere-videos-and-information/",NA,NA,NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streamsong Golf Resort and John Deere Golf. Featuring the 8900A.- Sharing #JohnDeere… "
"1123","Deere_DM","2964894794",2017-10-22 19:01:41,"922176148569772032","@realDonaldTrump You moron.",0,0,FALSE,NA,FALSE,NA,"922070659093671936","25073877","realDonaldTrump","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"realDonaldTrump","25073877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@realDonaldTrump You moron."
"1124","Deere_DM","2964894794",2017-10-22 19:01:17,"922176047151534080","@realDonaldTrump You scmuck!",0,0,FALSE,NA,FALSE,NA,"922070659093671936","25073877","realDonaldTrump","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"realDonaldTrump","25073877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@realDonaldTrump You scmuck!"
"1125","ShopUSFarmer","140086847",2017-10-22 19:00:58,"922175967568809985","Check out these cute John Deere PJs! https://t.co/2oB4raWCRd #JohnDeere https://t.co/tZfMqdFecO",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Buffer","922175964548759552","http://pbs.twimg.com/media/DMw6J2NVAAAVQna.jpg","https://twitter.com/ShopUSFarmer/status/922175967568809985/photo/1",NA,"buff.ly/2x7FW3X","https://buff.ly/2x7FW3X",NA,NA,NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out these cute John Deere PJs! "
"1126","amgcouponqueen","242475100",2017-10-22 19:00:18,"922175798710362114","Mega Bloks John Deere Transforming Tractor Only $9.97! https://t.co/pchlXfdo3w",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","CoSchedule",NA,NA,NA,NA,"becomeacouponqueen.com/mega-bloks-joh…","http://becomeacouponqueen.com/mega-bloks-john-deere-transforming-tractor-9-97-18-97/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mega Bloks John Deere Transforming Tractor Only $9.97! "
"1127","ampatterson","20559500",2017-10-22 19:00:17,"922175797347209216","Mega Bloks John Deere Transforming Tractor Only $9.97! https://t.co/bZOGqHWEa7",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","CoSchedule",NA,NA,NA,NA,"becomeacouponqueen.com/mega-bloks-joh…","http://becomeacouponqueen.com/mega-bloks-john-deere-transforming-tractor-9-97-18-97/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mega Bloks John Deere Transforming Tractor Only $9.97! "
"1128","JohnDeere","18726666",2017-10-22 19:00:07,"922175755345367040","More power to take on the job. https://t.co/bnVdEow4ZS https://t.co/bD2l7bQ0FT",3,57,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast","922175751193071616","http://pbs.twimg.com/media/DMw59bZXkAAL9lo.png","https://twitter.com/JohnDeere/status/922175755345367040/photo/1",NA,"bit.ly/2xYesxw","http://bit.ly/2xYesxw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"More power to take on the job. "
"1129","Deere_DM","2964894794",2017-10-22 18:58:15,"922175284748615681","@realDonaldTrump Hey #MoronInChief again the #adultdaycarecenter needs to teach you meaning of the word FAKE it doe… https://t.co/qzcOMJDYPd",0,0,FALSE,NA,FALSE,NA,"921829947093733376","25073877","realDonaldTrump","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922175284748615681","realDonaldTrump","25073877",NA,"MoronInChief adultdaycarecenter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"@realDonaldTrump Hey #MoronInChief again the #adultdaycarecenter needs to teach you meaning of the word FAKE it doe… "
"1130","farmboy8400","558106521",2017-10-22 18:53:17,"922174033256427520","@JoshBoersen @DaveWCooper @AaronBobeck @MdMcLean1 You mean they hyped them up then they disappointed?? Deere would… https://t.co/b4Dk6FPaud",0,4,FALSE,NA,FALSE,NA,"922154128876408833","474386653","JoshBoersen","en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922174033256427520","JoshBoersen DaveWCooper AaronBobeck MdMcLean1","474386653 584047933 106569230 1066966022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@JoshBoersen @DaveWCooper @AaronBobeck @MdMcLean1 You mean they hyped them up then they disappointed?? Deere would… "
"1131","MarkvdBe","376796269",2017-10-22 18:48:26,"922172812198113281","John Deere 6920 with trailer

Aisne, France",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Facebook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 6920 with trailer

Aisne, France"
"1132","dchristian19","39605850",2017-10-22 18:48:06,"922172729150836737","Join Stacy Deere-Strole @sldeere for a 'Build It and They Will Come: SharePoint User Adoption' session at #SPEngage… https://t.co/I0qBvoBhC0",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922172729150836737","sldeere","38816627",NA,"SPEngage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Join Stacy Deere-Strole @sldeere for a 'Build It and They Will Come: SharePoint User Adoption' session at #SPEngage… "
"1133","dchristian19","39605850",2017-10-22 18:47:48,"922172654039306240","Join Stacy Deere-Strole @sldeere for a 'Doing It Right…The SharePoint Way!' session at #SPEngage in Raleigh, NC Oct… https://t.co/pzw8wBHogF",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922172654039306240","sldeere","38816627",NA,"SPEngage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Join Stacy Deere-Strole @sldeere for a 'Doing It Right…The SharePoint Way!' session at #SPEngage in Raleigh, NC Oct… "
"1134","OkieStotts","1854406615",2017-10-22 18:44:49,"922171903837655040","Fun fact: there is no drain plug on a 9400 Deere combine transmission.",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fun fact: there is no drain plug on a 9400 Deere combine transmission."
"1135","westbyken","706612125746257920",2017-10-22 18:39:01,"922170443523657732","@crosbykicks2 I have a small place, but I have a John Deere and an Allis Chalmers.",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 I have a small place, but I have a John Deere and an Allis Chalmers."
"1136","ingraham_vivian","2989121866",2017-10-22 18:35:09,"922169470495477761","Check out ertl 1:16 diecast john deere 1928 model C tractor #Ertl #JohnDeere https://t.co/lv7yochHwg via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1527540256…","https://www.ebay.com/itm/152754025689?roken=cUgayN&soutkn=YKUmq1","eBay","19709040",NA,"Ertl JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out ertl 1:16 diecast john deere 1928 model C tractor #Ertl #JohnDeere "
"1137","dailypainters","84766087",2017-10-22 18:30:03,"922168185490755586","Deere in Maine Original art painting by David Boyd, Jr - https://t.co/mfeubQVBtc https://t.co/1XDAIstFQD",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","DailyPainters",NA,NA,NA,NA,"DailyPainters.com dailypainters.com/paintings/2965…","http://DailyPainters.com https://dailypainters.com/paintings/296573/Deere-in-Maine/David-Boyd-Jr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deere in Maine Original art painting by David Boyd, Jr - "
"1138","PonyPixie","25503278",2017-10-22 18:26:11,"922167215004180481","@crosbykicks2 JOHN DEERE.   they even make them in green n gold.   JK. My G'pa had the first one in the Chippewa River Valley &amp; Go Pack",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 JOHN DEERE.   they even make them in green n gold.   JK. My G'pa had the first one in the Chippewa River Valley &amp; Go Pack"
"1139","AlecHitchman1","871018516564107265",2017-10-22 18:24:14,"922166723171713026","John deere I'm only dancing  #songsfromthecountryside",0,3,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"songsfromthecountryside",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John deere I'm only dancing  #songsfromthecountryside"
"1140","UKTractorSales","853261302109700096",2017-10-22 18:21:37,"922166066687524864","eBay: John Deere 2650 Tractor For Spares https://t.co/4d7z5F4MhE #tractors #farming https://t.co/3BR9ixmaLN",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","922166063269167104","http://pbs.twimg.com/media/DMwxJhEUQAAnvrf.jpg","https://twitter.com/UKTractorSales/status/922166066687524864/photo/1",NA,"rssdata.net/Px2J6F","http://rssdata.net/Px2J6F",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: John Deere 2650 Tractor For Spares "
"1141","MrGumaLS","2734868329",2017-10-22 18:15:08,"922164435116068864","Podoba mi sie film <U+32E1>Zniwa 2k17 u UrsusTeam<U+32E1>John Deere 8200<U+32E1>DAF<U+32E1>CLAAS<U+32E1>Pszenica<U+32E1> w @YouTube – https://t.co/UCnmhp3Qjk",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pl","Google",NA,NA,NA,NA,"youtu.be/SNX04SNwVEQ?a","http://youtu.be/SNX04SNwVEQ?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podoba mi sie film <U+32E1>Zniwa 2k17 u UrsusTeam<U+32E1>John Deere 8200<U+32E1>DAF<U+32E1>CLAAS<U+32E1>Pszenica<U+32E1> w @YouTube – "
"1142","bcrames26","3220961384",2017-10-22 18:14:59,"922164394590601216","@crosbykicks2 John Deere",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 John Deere"
"1143","ingraham_vivian","2989121866",2017-10-22 18:14:36,"922164299287625729","Check out enesco john deere unstyled tractor hanging ornament #JohnDeere https://t.co/uVTq0Amx7V via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1627220795…","https://www.ebay.com/itm/162722079512?roken=cUgayN&soutkn=Lpik2M","eBay","19709040",NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out enesco john deere unstyled tractor hanging ornament #JohnDeere "
"1144","LottsCreekMKT","365540103",2017-10-22 18:11:47,"922163590030913537","Recently added new items to our store!! Baby John Deere Boot, Z Uomo Tie, J Crew Sweater, Ralph… https://t.co/revSaB5XJT",2,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Instagram",NA,NA,NA,NA,"instagram.com/p/Baj1ThIBwFT/","https://www.instagram.com/p/Baj1ThIBwFT/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Recently added new items to our store!! Baby John Deere Boot, Z Uomo Tie, J Crew Sweater, Ralph… "
"1145","JohnDeereJobs","819724806",2017-10-22 18:09:03,"922162903758798853","John Deere is hiring an Electric Drive Systems Engineer in East Moline, IL https://t.co/7nOHJ9BGZY #JDJobs #Jobs",1,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast",NA,NA,NA,NA,"bit.ly/2gsXpAQ","http://bit.ly/2gsXpAQ",NA,NA,NA,"JDJobs Jobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere is hiring an Electric Drive Systems Engineer in East Moline, IL "
"1146","ingraham_vivian","2989121866",2017-10-22 18:08:38,"922162796208578560","Check out john deere cloth ball cap ornament #JohnDeere https://t.co/TlVr7m9kHn via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1627220734…","https://www.ebay.com/itm/162722073461?roken=cUgayN&soutkn=tEQxj8","eBay","19709040",NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out john deere cloth ball cap ornament #JohnDeere "
"1147","nicerjewelry","835246813070442499",2017-10-22 18:05:26,"922161993074855936","#Jewelry #Fashion Buy Now: $380 Genuine John Deere Mother-of-Pearl Watch Fob MOP E... https://t.co/bS4XeodbqS https://t.co/hW7lfiiqfn",7,4,FALSE,NA,FALSE,NA,NA,NA,NA,"en","AutoTweetPal","922161977652375552","http://pbs.twimg.com/media/DMwtbs9XcAA0w7o.jpg","https://twitter.com/nicerjewelry/status/922161993074855936/photo/1",NA,"nicerjewelry.com/Fobs-10328/Gen…","https://www.nicerjewelry.com/Fobs-10328/Genuine-John-Deere-Mother-of-Pearl-Watch-Fob-MOP-Early-1900-s-Mint-Condition/362137084843",NA,NA,NA,"Jewelry Fashion",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#Jewelry #Fashion Buy Now: $380 Genuine John Deere Mother-of-Pearl Watch Fob MOP E... "
"1148","ingraham_vivian","2989121866",2017-10-22 18:04:23,"922161729282494464","Check out enesco john deere salt and pepper shaker set #enesco https://t.co/Ds1HVITidq via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1627220691…","https://www.ebay.com/itm/162722069106?roken=cUgayN&soutkn=dRDGMJ","eBay","19709040",NA,"enesco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out enesco john deere salt and pepper shaker set #enesco "
"1149","sarahsoczka","14759986",2017-10-22 18:02:53,"922161351459557378","@crosbykicks2 John Deere, obviously. You have to stick with green and gold!",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 John Deere, obviously. You have to stick with green and gold!"
"1150","UKTractorSales","853261302109700096",2017-10-22 18:02:08,"922161163546255360","eBay: John Deere 7930 4wd Tractor Digger Ford Massey Jcb Fendt Case Valtra https://t.co/X10IgYPNG7 #tractors… https://t.co/KYQ3c4lI0s",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"da","dlvr.it",NA,NA,NA,NA,"rssdata.net/Px29xc twitter.com/i/web/status/9…","http://rssdata.net/Px29xc https://twitter.com/i/web/status/922161163546255360",NA,NA,NA,"tractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: John Deere 7930 4wd Tractor Digger Ford Massey Jcb Fendt Case Valtra "
"1151","BookSquirt","578027512",2017-10-22 17:58:43,"922160302694727680","@seeredwrite John Deere.
Kodak.
Levi's.
Coleman.
Hershey?
Brita
Hanes
Oscar Mayer
Dr. Pepper
Johnson and Johnson
Ra… https://t.co/5dK4qBBAZi",0,0,FALSE,NA,FALSE,NA,"922159081187676160","772677996","seeredwrite","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922160302694727680","seeredwrite","772677996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@seeredwrite John Deere.
Kodak.
Levi's.
Coleman.
Hershey?
Brita
Hanes
Oscar Mayer
Dr. Pepper
Johnson and Johnson
Ra… "
"1152","ingraham_vivian","2989121866",2017-10-22 17:56:46,"922159811395051520","Check out speccast 1:16 diecast john deere 1937 model 62 tractor with cultivator #Ertl #JohnDeere https://t.co/MxVzTPjXEb via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1527539760…","https://www.ebay.com/itm/152753976044?roken=cUgayN&soutkn=L2ynw1","eBay","19709040",NA,"Ertl JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out speccast 1:16 diecast john deere 1937 model 62 tractor with cultivator #Ertl #JohnDeere "
"1153","cupsofthepast","391587830",2017-10-22 17:55:54,"922159592582266880","John Deere Stoneware Six Cup Jug https://t.co/Famqhb0TbU via @Etsy",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"etsy.me/2gBiCsL","http://etsy.me/2gBiCsL","Etsy","11522502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere Stoneware Six Cup Jug "
"1154","21packerfan","879059972319059969",2017-10-22 17:54:49,"922159321479368705","@crosbykicks2 John Deere",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 John Deere"
"1155","realagriculture","27250191",2017-10-22 17:51:01,"922158363148017664","The green and yellow colour combination on John Deere equipment belongs to John Deere, ruled a U.S. judge. https://t.co/8HEFj3WQLE",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","TweetDeck",NA,NA,NA,NA,"bit.ly/2zp4FBF","http://bit.ly/2zp4FBF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The green and yellow colour combination on John Deere equipment belongs to John Deere, ruled a U.S. judge. "
"1156","ingraham_vivian","2989121866",2017-10-22 17:49:37,"922158013217169410","Check out ertl 1:16 diecast john deere 1937 model D tractor #Ertl #JohnDeere https://t.co/mHd59Veqin via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/1527539664…","https://www.ebay.com/itm/152753966426?roken=cUgayN&soutkn=cMpiEY","eBay","19709040",NA,"Ertl JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out ertl 1:16 diecast john deere 1937 model D tractor #Ertl #JohnDeere "
"1157","BCIAERO","922101657516769282",2017-10-22 17:48:39,"922157770232737792","For Sale: 1995 Air Deere •  email - scott@bciaero.com https://t.co/BJXLXsHMVh",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client","922157363133521920","http://pbs.twimg.com/media/DMwpPGiVoAATj6c.jpg","https://twitter.com/BCIAERO/status/922157770232737792/photo/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"For Sale: 1995 Air Deere •  email - scott@bciaero.com "
"1158","seo_ea","910556298197950464",2017-10-22 17:47:37,"922157508856303617","How John Deere Developed One Of The Best Gps Locators In The World. [https://t.co/OqnHMJFCus] https://t.co/ZRIykxz05N",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Information Service Provider73","922157507396755456","http://pbs.twimg.com/media/DMwpXf9X4AAIm4s.jpg","https://twitter.com/seo_ea/status/922157508856303617/photo/1",NA,"networkworld.com/article/319838…","https://www.networkworld.com/article/3198386/mobile-wireless/how-john-deere-developed-one-of-the-best-gps-locators-in-the-world.html#tk.rss_feature",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"How John Deere Developed One Of The Best Gps Locators In The World. ["
"1159","TamraPhe","1453342411",2017-10-22 17:46:06,"922157126428037120","John Deere Giveaway https://t.co/jN1ahzVoId",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"a.pgtb.me/wjhL5K/mGJ2v","http://a.pgtb.me/wjhL5K/mGJ2v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere Giveaway "
